Dates,Open ,High,Low,Close ,Volume,MarketCapita
14-09-2018,212.67,222.79,204.87,211.75,"2,23,21,90,000","21,59,03,66,996"
13-09-2018,183.68,214,183.68,211.35,"2,33,07,20,000","21,54,57,75,837"
12-09-2018,185.42,185.59,170.26,183.33,"1,87,48,50,000","18,68,53,19,378"
11-09-2018,198.18,198.51,180.6,185.07,"1,56,89,00,000","18,85,83,81,966"
10-09-2018,197.85,201.88,189.58,197.08,"1,50,29,60,000","20,07,85,23,984"
09-09-2018,198.38,207.67,188.31,196.92,"1,58,59,80,000","20,05,87,08,800"
08-09-2018,217.91,220.37,193.26,197.95,"1,51,72,00,000","20,15,93,09,964"
07-09-2018,229.53,233.9,217.07,217.2,"1,67,82,60,000","22,11,55,22,904"
06-09-2018,231.65,231.75,218.12,230.22,"2,09,73,10,000","23,43,57,51,842"
05-09-2018,286.05,288.16,232.33,232.33,"2,39,03,90,000","23,64,63,71,777"
04-09-2018,289.3,291.58,284.25,285.72,"1,55,48,70,000","29,07,47,43,101"
03-09-2018,295.18,295.59,287.43,289.26,"1,39,44,90,000","29,42,86,16,901"
02-09-2018,295.45,298.69,290.93,294.37,"1,32,10,50,000","29,94,27,18,225"
01-09-2018,283.5,301.14,283.5,295.34,"1,54,66,30,000","30,03,53,27,410"
31-08-2018,284.12,284.55,278.51,283,"1,41,19,10,000","28,77,49,22,508"
30-08-2018,289.75,291.24,275.21,284.11,"1,51,31,00,000","28,88,10,58,148"
29-08-2018,296.16,297.07,287.29,289.31,"1,47,44,60,000","29,40,44,59,725"
28-08-2018,286.65,297.4,283.57,296.5,"1,51,33,50,000","30,12,89,02,937"
27-08-2018,275.35,285.6,273.65,285.6,"1,40,67,90,000","29,01,58,74,948"
26-08-2018,279.52,279.52,272.44,275.2,"1,20,66,50,000","27,95,30,28,997"
25-08-2018,283.28,283.51,278.47,279.65,"1,20,83,60,000","28,39,92,12,923"
24-08-2018,278.11,283.3,273.86,282.97,"1,45,01,70,000","28,73,07,05,349"
23-08-2018,271.75,279.55,271.09,277.1,"1,27,11,60,000","28,12,96,62,664"
22-08-2018,281.97,297.49,265,271.34,"1,50,76,60,000","27,53,91,19,679"
21-08-2018,273.33,285.97,273.33,281.94,"1,16,41,20,000","28,60,95,31,323"
20-08-2018,301.38,304.37,273.51,274.31,"1,41,37,90,000","27,82,97,75,231"
19-08-2018,295.67,307.1,291.33,300.83,"1,44,79,10,000","30,51,40,25,774"
18-08-2018,316.79,320.45,286.55,295.81,"1,76,40,20,000","29,99,85,84,852"
17-08-2018,287.68,316.17,287.35,315.73,"1,99,54,60,000","32,01,19,21,283"
16-08-2018,282.74,298.48,280.93,288.05,"1,55,29,70,000","29,19,92,28,646"
15-08-2018,280.39,303.59,280.12,282.36,"1,87,81,50,000","28,61,74,73,116"
14-08-2018,286.37,286.37,254.65,278.93,"2,13,78,50,000","28,26,39,69,132"
13-08-2018,320.21,323.55,284.93,286.5,"1,75,11,90,000","29,02,44,90,503"
12-08-2018,320.82,328.59,318.6,319.57,"1,62,54,20,000","32,36,87,68,332"
11-08-2018,334.26,334.26,308.49,322.11,"1,79,03,70,000","32,61,96,81,420"
10-08-2018,365.78,367.05,329.59,334.18,"1,69,94,00,000","33,83,44,85,092"
09-08-2018,356.97,370.95,353.61,365.59,"1,61,66,10,000","37,00,73,91,031"
08-08-2018,379.89,380.67,353.73,356.61,"2,01,60,80,000","36,09,15,66,801"
07-08-2018,406.8,411.4,376.08,380.21,"1,82,83,50,000","38,47,24,20,233"
06-08-2018,410.57,414.54,403.31,406.66,"1,38,48,80,000","41,13,97,90,462"
05-08-2018,407.35,413.72,402.43,410.52,"1,39,68,20,000","41,52,17,15,110"
04-08-2018,418.24,420.19,403.78,407.25,"1,46,65,40,000","41,18,32,15,694"
03-08-2018,412.57,420.55,399.91,418.26,"1,72,23,40,000","42,28,79,77,978"
02-08-2018,420.81,425.03,410.31,412.62,"1,56,93,00,000","41,70,91,83,608"
01-08-2018,433.87,435.46,410.46,420.75,"1,88,80,60,000","42,52,19,37,218"
31-07-2018,457.25,457.25,430.44,433.87,"1,82,06,80,000","43,83,90,34,237"
30-07-2018,466.83,467.95,448.64,457.08,"2,14,15,90,000","46,17,52,17,427"
29-07-2018,466.92,470.36,462.71,466.67,"1,63,19,10,016","47,13,38,81,666"
28-07-2018,469.68,471.59,462.99,466.9,"1,53,18,90,048","47,14,78,53,886"
27-07-2018,464.01,473.22,458.29,469.67,"1,73,42,59,968","47,41,77,55,376"
26-07-2018,472.33,483.7,461.42,464.04,"1,62,15,60,064","46,83,99,32,193"
25-07-2018,479.91,482.87,466.47,472.49,"1,93,07,80,032","47,68,38,30,874"
24-07-2018,451.14,481.14,450.57,479.37,"2,28,75,20,000","48,36,82,09,917"
23-07-2018,459.44,469.77,449.73,450.85,"1,59,69,99,936","45,48,13,01,491"
22-07-2018,462.44,470.9,458.12,459.66,"1,33,85,89,952","46,36,00,29,757"
21-07-2018,450.68,468.08,445.78,462.44,"1,50,43,10,016","46,63,07,20,739"
20-07-2018,469.31,469.31,443.69,450.7,"1,82,13,50,016","45,43,78,19,522"
19-07-2018,480.63,483.24,465.14,469.62,"2,06,87,39,968","47,33,58,99,963"
18-07-2018,500.84,513.43,474.36,480.51,"2,37,15,59,936","48,42,41,55,624"
17-07-2018,480.08,508.78,468.92,501,"2,28,81,00,096","50,47,87,66,285"
16-07-2018,450.42,480.66,446.8,480.66,"1,85,86,80,064","48,41,90,26,521"
15-07-2018,435.88,454,433.92,449.85,"1,35,01,60,000","45,30,64,14,380"
14-07-2018,434.51,439.43,431.47,436.09,"1,23,58,20,032","43,91,11,93,561"
13-07-2018,430.74,442.36,430.74,434.03,"1,48,96,70,016","43,69,49,88,769"
12-07-2018,446.5,446.5,422.81,430.07,"1,49,54,40,000","43,28,82,94,177"
11-07-2018,434.52,447.32,429.51,446.52,"1,42,24,70,016","44,93,42,71,235"
10-07-2018,476.16,478.32,433.96,434.42,"1,78,90,69,952","43,70,82,41,775"
09-07-2018,488.88,490.85,475.17,476.68,"1,53,37,99,936","47,95,02,12,027"
08-07-2018,492.07,503.2,488.42,489.12,"1,34,45,60,000","49,19,11,61,178"
07-07-2018,474.06,491.66,466.84,491.66,"1,35,83,60,064","49,43,66,74,025"
06-07-2018,474.36,479.65,457.61,474.01,"1,62,76,09,984","47,65,24,24,064"
05-07-2018,467.29,483.23,464.63,474.41,"1,82,86,10,048","47,68,29,68,020"
04-07-2018,464.15,481.44,455.18,467.32,"1,54,97,69,984","46,96,03,91,871"
03-07-2018,475.39,483.85,462.58,464.2,"1,68,39,39,968","46,63,70,67,239"
02-07-2018,453.82,479.13,447.11,475.35,"1,62,57,89,952","47,74,77,43,959"
01-07-2018,455.24,457.14,446.39,453.92,"1,51,17,30,048","45,58,58,61,718"
30-06-2018,436.21,458.8,436.21,455.18,"1,47,59,39,968","45,70,33,02,056"
29-06-2018,422.59,441.79,407.95,436.01,"1,56,44,99,968","43,76,94,09,548"
28-06-2018,442.29,443.62,419.68,422.36,"1,36,07,90,016","42,39,11,25,054"
27-06-2018,432.24,444.24,424.84,442.36,"1,36,89,40,032","44,38,94,30,889"
26-06-2018,460.73,461.21,432.77,432.77,"1,35,65,60,000","43,41,78,98,248"
25-06-2018,455.94,470.34,448.9,460.31,"4,00,79,50,080","46,17,11,65,114"
24-06-2018,474.77,475.36,426.47,457.67,"2,49,05,79,968","45,89,71,56,207"
23-06-2018,466.27,479.13,462.39,474.52,"1,65,13,79,968","47,57,70,76,102"
22-06-2018,527.19,527.19,456.88,465.82,"2,22,60,30,080","46,69,48,59,628"
21-06-2018,536.45,543.72,524.26,527.37,"1,46,20,70,016","52,85,39,21,455"
20-06-2018,538.51,541.02,519.37,536.27,"1,59,62,90,048","53,73,50,32,875"
19-06-2018,519.02,542.35,516.31,537.96,"1,72,65,69,984","53,89,31,91,559"
18-06-2018,499.38,521.8,494.07,518.89,"1,51,38,69,952","51,97,25,19,171"
17-06-2018,499.46,507.64,498.65,500.45,"1,26,48,70,016","50,11,49,21,288"
16-06-2018,490.41,503.22,488.85,499.64,"1,31,41,09,952","50,02,40,18,701"
15-06-2018,520.48,521.3,487.47,491,"1,80,82,69,952","49,14,90,84,090"
14-06-2018,478.38,523.54,467.47,519.74,"2,45,86,50,112","52,01,50,66,663"
13-06-2018,498.02,501.9,459,477.49,"2,08,01,30,048","47,77,71,50,787"
12-06-2018,532.71,538.96,491.23,496.84,"1,93,27,60,064","49,70,29,85,162"
11-06-2018,524.86,536.86,515.27,533.28,"1,98,21,19,936","53,33,74,66,294"
10-06-2018,594.34,594.34,511.89,526.48,"2,23,48,80,000","52,64,58,85,461"
09-06-2018,600.91,608.58,597.56,597.56,"1,51,93,09,952","59,74,17,01,633"
08-06-2018,605.44,608.81,595.59,601.08,"1,63,77,79,968","60,08,06,08,858"
07-06-2018,607.69,616.14,601.69,605.19,"1,88,01,40,032","60,47,88,79,395"
06-06-2018,610.26,611.64,596.4,607.12,"1,75,65,30,048","60,65,98,42,641"
05-06-2018,593.41,611.33,580.98,609.3,"1,84,42,69,952","60,86,49,80,395"
04-06-2018,619.44,623.43,583.75,592.98,"1,90,34,30,016","59,22,28,73,880"
03-06-2018,591.26,624.51,591.26,618.33,"1,83,25,50,016","61,74,08,21,846"
02-06-2018,580.43,597.08,577.32,591.81,"1,88,03,90,016","59,08,08,80,117"
01-06-2018,578.67,589.09,567.66,580.04,"1,94,58,90,048","57,89,43,50,583"
31-05-2018,558.5,585.54,557.07,577.65,"1,98,50,40,000","57,64,31,38,807"
30-05-2018,566.83,583.14,545.43,559.59,"2,05,39,70,048","55,82,98,09,817"
29-05-2018,516.15,572.26,516.15,565.39,"2,33,08,20,096","56,39,65,87,656"
28-05-2018,573.04,576.05,512.55,516.04,"2,35,69,00,096","51,46,31,46,627"
27-05-2018,588.52,590.33,562.87,572.67,"1,78,87,90,016","57,09,90,72,056"
26-05-2018,587.43,606.17,583.51,587.28,"1,69,43,00,032","58,54,40,16,481"
25-05-2018,602.14,617.19,575.62,586.73,"2,11,09,19,936","58,47,74,40,268"
24-05-2018,584.54,610.82,557.21,601.76,"2,79,10,99,904","59,96,20,94,302"
23-05-2018,646.67,651.64,572.95,583.59,"2,99,54,29,888","58,13,96,66,822"
22-05-2018,700.18,700.98,644.03,647.74,"2,23,04,69,888","64,51,76,63,406"
21-05-2018,717.19,719.28,692.49,699.22,"2,00,51,70,048","69,63,10,32,596"
20-05-2018,697.92,723.75,692.67,715.37,"2,15,69,10,080","71,22,42,13,260"
19-05-2018,695.07,715.58,686.79,696.53,"2,02,15,49,952","69,33,41,47,807"
18-05-2018,672.1,695.03,663.81,694.37,"2,30,57,40,032","69,10,44,55,849"
17-05-2018,708.72,718.83,668.83,672.66,"2,35,06,19,904","66,92,99,38,612"
16-05-2018,708.09,710.2,682.54,707.05,"2,47,61,30,048","70,33,74,46,111"
15-05-2018,731.14,739.05,700.99,708.87,"2,52,30,69,952","70,50,41,10,201"
14-05-2018,732.73,742.17,695.79,730.55,"3,00,51,10,016","72,64,51,81,706"
13-05-2018,687.17,741.31,675.32,733.5,"2,36,25,00,096","72,92,32,78,119"
12-05-2018,679.88,691.41,644.07,686.05,"2,66,84,80,000","68,19,20,28,458"
11-05-2018,727.01,736.98,669.83,679.59,"3,29,00,80,000","67,53,57,02,572"
10-05-2018,752.58,766.75,726.66,727.28,"2,74,89,50,016","72,26,01,17,775"
09-05-2018,752.9,759.53,718.47,752.28,"2,87,78,70,080","74,72,84,39,730"
08-05-2018,755.01,774.25,728.13,752.86,"2,92,04,89,984","74,77,08,13,968"
07-05-2018,793.34,795.76,710.18,753.72,"4,31,61,20,064","74,84,16,55,792"
06-05-2018,816.09,835.06,764.88,792.31,"3,10,55,70,048","78,65,66,62,788"
05-05-2018,784.58,827.46,784.24,816.12,"3,03,50,40,000","81,00,34,46,783"
04-05-2018,776.78,803.75,762.63,785.62,"3,53,34,10,048","77,96,03,06,236"
03-05-2018,686.59,784.34,686.59,779.54,"4,21,09,39,904","77,34,08,39,220"
02-05-2018,674.08,688.84,667.42,687.15,"2,82,22,69,952","68,15,99,79,253"
01-05-2018,670.46,674.4,637.54,673.61,"2,67,89,60,128","66,80,32,33,984"
30-04-2018,689.76,694.44,666.12,669.92,"2,85,31,00,032","66,42,37,12,256"
29-04-2018,683.91,697.76,670.51,688.88,"2,74,05,59,872","68,28,91,53,706"
28-04-2018,644.65,691.44,644.65,683.68,"2,49,66,59,968","67,75,92,08,004"
27-04-2018,662.11,684.87,647.03,647.03,"2,59,81,29,920","64,11,41,05,428"
26-04-2018,618.08,663.18,604.01,662.81,"2,98,40,09,984","65,66,39,46,135"
25-04-2018,707.06,707.06,600.21,615.42,"4,21,61,40,032","60,95,59,66,711"
24-04-2018,643.4,708.88,643.4,708.16,"3,58,18,60,096","70,12,73,42,534"
23-04-2018,621.2,646.7,621.03,642.55,"2,38,68,30,080","63,61,70,20,167"
22-04-2018,606.12,640.77,593.87,621.86,"2,42,62,69,952","61,55,60,34,015"
21-04-2018,616,621.89,578.55,605.4,"2,61,24,60,032","59,91,38,32,194"
20-04-2018,567.99,618.72,560.28,615.72,"2,84,94,69,952","60,92,28,18,296"
19-04-2018,524.04,567.89,523.26,567.89,"2,25,68,69,888","56,17,87,72,001"
18-04-2018,503.31,525.09,503.05,524.79,"1,76,29,40,032","51,90,42,27,886"
17-04-2018,511.14,518.03,502.56,502.89,"1,76,03,59,936","49,72,85,19,115"
16-04-2018,532.07,534.2,500.25,511.15,"1,75,89,79,968","50,53,41,85,799"
15-04-2018,502.88,531.7,502.88,531.7,"1,72,60,89,984","52,55,54,19,462"
14-04-2018,492.58,512.02,488.28,501.48,"1,51,90,79,936","49,55,77,25,333"
13-04-2018,493.16,526.47,482.66,492.73,"2,41,92,49,920","48,68,36,60,481"
12-04-2018,430.16,493.06,417.41,492.94,"2,51,93,60,000","48,69,38,44,481"
11-04-2018,415.02,430.54,412.47,430.54,"1,43,90,40,000","42,52,10,44,920"
10-04-2018,399.41,415.89,393.88,414.24,"1,19,60,00,000","40,90,31,30,396"
09-04-2018,400.86,429.25,390.61,398.53,"1,47,83,90,016","39,34,30,18,191"
08-04-2018,385.74,402.59,385.6,400.51,"94,84,88,000","39,53,05,60,784"
07-04-2018,370.38,393.06,369.94,385.31,"95,14,75,008","38,02,30,57,371"
06-04-2018,382.73,385.2,366.91,370.29,"96,71,05,984","36,53,24,78,896"
05-04-2018,379.95,387.72,369.82,383.23,"1,21,06,80,064","37,80,20,08,408"
04-04-2018,416.48,417.47,375.31,380.54,"1,28,77,30,048","37,52,89,33,631"
03-04-2018,387.31,418.97,383.53,416.89,"1,36,33,99,936","41,10,52,80,498"
02-04-2018,379.7,395.17,377.59,386.42,"1,10,22,59,968","38,09,32,77,842"
01-04-2018,397.25,400.53,363.8,379.61,"1,25,69,30,048","37,41,34,07,420"
31-03-2018,395,418.47,392.95,396.46,"1,32,39,20,000","39,06,60,85,342"
30-03-2018,385.9,409.93,368.63,394.64,"1,87,81,30,048","38,87,94,65,944"
29-03-2018,448.08,450.81,385.81,385.97,"1,97,02,30,016","38,01,67,27,209"
28-03-2018,450.29,466.21,444.86,446.28,"1,51,41,79,968","43,94,80,72,321"
27-03-2018,489.59,491.46,449.97,450.12,"1,61,79,39,968","44,31,67,74,118"
26-03-2018,524.29,526.38,470.44,489.95,"1,63,88,80,000","48,22,88,42,327"
25-03-2018,522.7,535.82,515.66,524.29,"1,15,11,70,048","51,59,80,47,955"
24-03-2018,542.57,545.38,526.08,526.44,"1,30,00,09,984","51,79,91,23,912"
23-03-2018,539.86,540.49,512.13,539.62,"1,59,63,49,952","53,08,49,05,906"
22-03-2018,562.1,577.57,523.09,539.7,"1,52,34,59,968","53,08,21,50,649"
21-03-2018,559.1,589.61,550.57,561.73,"1,78,12,70,016","55,23,73,91,316"
20-03-2018,556.72,567.09,521.2,557.17,"1,83,36,80,000","54,77,79,82,164"
19-03-2018,546.63,558.1,519.12,556.73,"2,04,67,90,016","54,72,24,73,140"
18-03-2018,551.64,551.64,460.09,538.64,"2,68,54,99,904","52,93,41,84,182"
17-03-2018,601.68,609.15,549.1,552.78,"1,26,78,10,048","54,31,20,35,489"
16-03-2018,611.78,623.17,587.86,601.67,"1,41,73,50,016","59,10,30,31,871"
15-03-2018,614.84,620.62,579.51,611.3,"1,77,04,60,032","60,03,72,33,577"
14-03-2018,691.22,702.78,594.1,614.29,"1,81,05,60,000","60,31,80,25,226"
13-03-2018,698.15,713.73,682.35,690.83,"1,42,59,59,936","67,81,90,92,121"
12-03-2018,724.41,742.51,683.27,699.83,"1,76,49,99,936","68,68,87,64,839"
11-03-2018,685.31,735.83,668.12,723.34,"1,56,26,80,064","70,98,13,43,639"
10-03-2018,730.16,748.03,682.7,686.89,"1,53,29,60,000","67,39,04,87,259"
09-03-2018,702.2,729.16,648.11,728.92,"2,23,30,19,904","71,49,87,33,754"
08-03-2018,752.57,773.77,696.17,704.6,"1,89,16,40,064","69,09,88,51,661"
07-03-2018,816.27,825.61,726.55,752.83,"2,17,54,19,904","73,81,39,18,307"
06-03-2018,853.82,853.82,809.93,816.95,"1,94,30,69,952","80,08,39,29,891"
05-03-2018,866.85,869.92,853.52,853.68,"1,89,84,89,984","83,66,73,42,992"
04-03-2018,856.19,867.95,840.28,866.68,"1,69,79,39,968","84,92,32,40,778"
03-03-2018,856.71,868.45,855.21,857.22,"1,69,93,69,984","83,97,96,51,073"
02-03-2018,871.76,876.38,852.42,856.85,"1,89,44,19,968","83,92,56,90,001"
01-03-2018,856.01,880.3,851.92,872.2,"1,86,85,19,936","85,41,08,27,047"
28-02-2018,877.93,890.11,855.12,855.2,"1,96,39,80,032","83,72,85,64,149"
27-02-2018,870.36,896.26,867.1,878.27,"2,05,39,80,032","85,96,87,88,108"
26-02-2018,845.28,880.39,842.32,869.32,"2,04,44,80,000","85,07,49,73,200"
25-02-2018,839.46,853.15,822.38,844.81,"1,64,69,60,000","82,65,96,02,549"
24-02-2018,861.59,879.53,818.55,840.52,"1,92,65,79,968","82,22,23,77,928"
23-02-2018,811.59,886.32,794.79,864.19,"2,33,48,20,096","84,52,05,67,485"
22-02-2018,849.26,875.93,802.67,812.84,"2,15,03,70,048","79,48,21,40,044"
21-02-2018,894.14,912.38,830.56,849.97,"2,53,17,29,920","83,09,50,81,059"
20-02-2018,943.57,965.27,892.95,895.37,"2,54,52,60,032","87,51,49,97,546"
19-02-2018,921.67,957.78,921.55,943.86,"2,16,90,19,904","92,23,56,41,556"
18-02-2018,973.35,982.93,915.45,923.92,"2,56,72,90,112","90,26,78,05,476"
17-02-2018,944.75,976.59,940.75,974.11,"2,52,57,20,064","95,15,19,56,513"
16-02-2018,934.79,950.01,917.85,944.21,"2,36,94,49,984","92,21,14,37,654"
15-02-2018,923.73,951.95,911.11,936.98,"2,90,01,00,096","91,48,58,62,822"
14-02-2018,844.28,926.43,844.28,923.56,"2,81,83,70,048","90,15,70,05,929"
13-02-2018,869.29,870.71,828.84,845.26,"2,08,11,70,048","82,49,61,89,206"
12-02-2018,817.51,875.94,817.51,868.71,"2,24,34,50,112","84,76,70,37,716"
11-02-2018,859.29,859.29,788.22,814.66,"2,48,66,50,112","79,47,65,12,347"
10-02-2018,882.47,917.4,825.58,860.41,"2,93,05,30,048","83,92,29,89,198"
09-02-2018,818.48,884,788.83,883.86,"2,49,58,20,032","86,19,19,22,699"
08-02-2018,755.84,845.09,755.84,817.81,"3,70,81,89,952","79,73,36,09,806"
07-02-2018,790.43,851.2,723.43,757.07,"3,89,61,79,968","73,79,62,88,509"
06-02-2018,707.74,796.44,574.42,793.12,"6,51,82,69,952","77,29,45,07,868"
05-02-2018,834.96,856.65,644.6,697.95,"4,26,95,30,112","68,00,52,84,183"
04-02-2018,964.67,969.03,805.06,834.68,"2,99,70,90,048","81,31,05,21,832"
03-02-2018,919.21,991.94,847.69,964.02,"3,24,34,80,064","93,89,02,99,032"
02-02-2018,"1,035.77","1,035.77",757.98,915.78,"6,71,32,90,240","89,17,39,62,074"
01-02-2018,"1,119.37","1,161.35",984.82,"1,036.79","5,26,16,80,128","1,00,93,53,54,837"
31-01-2018,"1,071.09","1,128.66","1,034.50","1,118.31","3,75,75,60,064","1,08,84,86,38,400"
30-01-2018,"1,184.13","1,184.63","1,058.97","1,071.13","4,10,78,59,968","1,04,23,44,81,555"
29-01-2018,"1,246.70","1,256.70","1,169.08","1,182.36","3,71,50,79,936","1,15,03,45,83,684"
28-01-2018,"1,111.78","1,257.77","1,111.78","1,246.01","5,37,23,29,984","1,21,20,16,18,306"
27-01-2018,"1,055.75","1,121.98","1,042.12","1,107.07","3,00,28,70,016","1,07,66,39,11,307"
26-01-2018,"1,052.70","1,080.60",996.78,"1,055.17","3,61,76,90,112","1,02,59,50,08,990"
25-01-2018,"1,063.22","1,104.66","1,034.74","1,056.03","4,05,01,90,080","1,02,65,70,59,605"
24-01-2018,987.48,"1,062.44",965.81,"1,058.78","3,94,40,39,936","1,02,90,28,43,882"
23-01-2018,"1,004.17","1,023.23",920.54,986.23,"3,55,66,99,904","95,83,13,59,552"
22-01-2018,"1,055.35","1,089.10",930.74,"1,003.26","3,81,00,99,968","97,46,56,84,890"
21-01-2018,"1,155.68","1,155.68","1,021.50","1,049.58","3,37,80,89,984","1,01,94,37,26,022"
20-01-2018,"1,044.95","1,167.11","1,044.95","1,155.15","3,97,51,90,016","1,12,17,44,61,242"
19-01-2018,"1,028.82","1,093.22","1,003.71","1,039.10","4,08,44,50,048","1,00,88,34,62,786"
18-01-2018,"1,016.44","1,100.31",967.76,"1,036.28","5,93,83,19,872","1,00,58,83,18,055"
17-01-2018,"1,061.34","1,090.23",780.92,"1,014.25","8,54,51,60,192","98,42,90,91,487"
16-01-2018,"1,292.63","1,292.63",875.54,"1,053.69","8,40,51,39,968","1,02,23,12,95,311"
15-01-2018,"1,365.21","1,390.59","1,290.60","1,291.92","4,78,11,00,032","1,25,31,97,66,537"
14-01-2018,"1,397.48","1,400.56","1,286.21","1,366.77","4,84,16,30,208","1,32,55,49,06,162"
13-01-2018,"1,270.47","1,432.88","1,270.47","1,396.42","5,74,67,60,192","1,35,40,07,35,922"
12-01-2018,"1,158.29","1,296.04","1,120.09","1,273.20","5,22,23,00,160","1,23,42,69,38,667"
11-01-2018,"1,268.09","1,337.30","1,135.17","1,154.93","7,23,58,99,904","1,11,93,74,24,561"
10-01-2018,"1,300.34","1,417.38","1,226.60","1,255.82","9,21,49,50,400","1,21,68,94,25,203"
09-01-2018,"1,146.00","1,320.98","1,145.49","1,299.74","7,96,54,59,968","1,25,91,79,25,182"
08-01-2018,"1,158.26","1,266.93","1,016.05","1,148.53","8,45,09,70,112","1,11,24,46,29,093"
07-01-2018,"1,043.01","1,153.17","1,043.01","1,153.17","5,56,98,80,064","1,11,67,06,67,774"
06-01-2018,995.15,"1,060.71",994.62,"1,041.68","4,66,22,19,776","1,00,85,21,02,738"
05-01-2018,975.75,"1,075.39",956.33,997.72,"6,68,31,49,824","96,57,49,36,368"
04-01-2018,961.71,"1,045.08",946.09,980.92,"6,50,28,59,776","94,92,43,08,783"
03-01-2018,886,974.47,868.45,962.72,"5,09,31,59,936","93,14,68,29,617"
02-01-2018,772.35,914.83,772.35,884.44,"5,78,33,49,760","85,55,29,84,077"
01-01-2018,755.76,782.53,742,772.64,"2,59,57,60,128","74,72,42,33,458"
31-12-2017,712.21,760.35,710.12,756.73,"2,55,42,69,952","73,17,01,70,967"
30-12-2017,753.82,753.82,685.23,717.26,"3,18,77,80,096","69,33,84,70,696"
29-12-2017,740.39,770.12,729.61,753.59,"2,64,89,69,984","72,83,53,28,712"
28-12-2017,762.21,763.32,701.19,737.02,"2,38,91,49,952","71,21,90,54,808"
27-12-2017,774.97,789.25,738.41,762.84,"2,10,00,29,952","73,69,83,77,070"
26-12-2017,763.37,786.79,760.93,773.84,"2,20,11,59,936","74,74,46,13,931"
25-12-2017,698.87,782.52,698.87,765.83,"2,49,17,60,128","73,95,57,57,349"
24-12-2017,721.77,721.77,614.92,694.15,"2,30,05,49,888","67,01,92,37,420"
23-12-2017,681.32,763.9,679.73,719.39,"2,48,03,39,968","69,44,12,97,649"
22-12-2017,822.64,827.68,543.76,674.86,"4,97,77,10,080","65,12,91,09,277"
21-12-2017,820.24,880.54,792.69,821.06,"3,56,90,60,096","79,22,18,96,341"
20-12-2017,827.52,845.06,756,819.09,"3,96,99,39,968","79,01,44,30,828"
19-12-2017,793.9,881.94,785.34,826.82,"4,09,65,49,888","79,74,37,40,362"
18-12-2017,721.73,803.93,689.23,794.65,"3,24,92,30,080","76,62,38,97,492"
17-12-2017,696.24,735.83,696.24,719.97,"2,14,73,89,952","69,40,90,25,338"
16-12-2017,686.19,718.39,680.79,696.21,"2,16,56,90,112","67,10,36,95,920"
15-12-2017,696.38,697.13,621.06,684.45,"2,75,87,10,016","65,95,61,74,321"
14-12-2017,700.59,753.12,664.99,695.82,"3,82,15,80,032","67,03,69,17,107"
13-12-2017,644.91,747.99,597.8,702.77,"4,52,45,39,904","67,69,22,31,422"
12-12-2017,522.29,657.32,504.49,651.43,"5,17,98,29,760","62,73,39,82,232"
11-12-2017,440.36,516.97,439.1,515.14,"1,77,14,40,000","49,59,79,27,198"
10-12-2017,472.79,472.79,429.51,441.72,"1,40,41,79,968","42,52,04,79,602"
09-12-2017,457.34,504.15,456.25,473.5,"2,00,38,49,984","45,57,00,80,683"
08-12-2017,434.99,466.06,422.37,456.03,"2,33,63,79,904","43,87,92,56,076"
07-12-2017,426.37,441.4,414.41,434.41,"2,12,95,70,048","41,78,98,48,007"
06-12-2017,462.6,462.71,420.21,428.59,"1,99,82,59,968","41,22,09,97,942"
05-12-2017,470.29,473.56,457.66,463.28,"1,21,67,20,000","44,54,81,59,326"
04-12-2017,466.05,474.78,453.31,470.2,"1,00,55,50,016","45,20,41,45,125"
03-12-2017,463.7,482.81,451.85,465.85,"99,05,56,992","44,77,63,62,724"
02-12-2017,466.85,476.24,456.65,463.45,"94,36,49,984","44,53,58,63,933"
01-12-2017,445.21,472.61,428.31,466.54,"1,24,78,79,936","44,82,34,57,369"
30-11-2017,431.21,465.5,401.24,447.11,"1,90,30,40,000","42,94,79,37,239"
29-11-2017,473.28,522.31,425.07,427.52,"2,67,59,40,096","41,05,73,83,009"
28-11-2017,480.52,482.48,466.35,472.9,"1,34,64,99,968","45,40,57,17,909"
27-11-2017,471.53,493.4,468.48,480.36,"1,39,64,80,000","46,11,15,61,438"
26-11-2017,465.97,472.72,451.61,471.33,"1,19,77,79,968","45,23,56,44,662"
25-11-2017,475.68,485.19,461.05,466.28,"1,42,20,80,000","44,74,10,93,552"
24-11-2017,412.5,480.97,402.76,474.91,"2,29,28,29,952","45,56,00,21,462"
23-11-2017,381.44,425.55,376.09,410.17,"1,84,56,80,000","39,34,04,08,036"
